seqnames	start	end	width	strand	tx_id	gene_id
chr1	65168589	65175564	6976	-	5511	15926
chr1	65171120	65186459	15340	-	5512	15926
chr1	65175296	65186479	11184	-	5513	15926
chr1	66719248	66801210	81963	-	5524	68691
chr1	66719363	66817546	98184	-	5525	68691
chr1	66735542	66817562	82021	-	5526	68691
chr1	66830839	66863277	32439	-	5534	11363
chr1	66924295	66935637	11343	-	5537	17901
chr1	66924295	66945143	20849	-	5538	17901
chr1	66924298	66935354	11057	-	5539	17901
chr1	66926066	66935333	9268	-	5541	17901
chr1	66926622	66945384	18763	-	5542	17901
chr1	67000517	67038865	38349	-	5546	14768
chr1	67000517	67038872	38356	-	5547	14768
chr1	67003375	67038834	35460	-	5548	14768
chr1	67009933	67038834	28902	-	5550	14768
chr1	68032186	69107756	1075571	-	5552	13869
chr1	68032186	69108059	1075874	-	5553	13869
chr1	68250655	69107756	857102	-	5555	13869
chr1	69531214	69685821	154608	-	5567	22779
chr1	69538037	69685886	147850	-	5568	22779
chr1	69538582	69687245	148664	-	5569	22779
chr1	69538768	69684157	145390	-	5570	22779
chr1	69538768	69684157	145390	-	5571	22779
chr1	69538768	69684157	145390	-	5572	22779
chr1	69577890	69685300	107411	-	5573	22779
chr1	71027498	71103146	75649	-	5583	12021
chr1	71242276	71414910	172635	-	5586	74591
chr1	71585520	71653172	67653	-	5592	14268
chr1	71585523	71653172	67650	-	5593	14268
chr1	71585523	71653172	67650	-	5594	14268
chr1	71585523	71653172	67650	-	5595	14268
chr1	71585524	71653172	67649	-	5596	14268
chr1	71585524	71653175	67652	-	5597	14268
chr1	71585524	71653200	67677	-	5598	14268
chr1	71590097	71600368	10272	-	5601	14268
chr1	71598360	71602376	4017	-	5602	14268
chr1	71629457	71641288	11832	-	5605	14268
chr1	71642825	71653161	10337	-	5606	14268
chr1	71645643	71653172	7530	-	5608	14268
chr1	72159442	72212307	52866	-	5617	381269
chr1	72259167	72284259	25093	-	5618	111175
chr1	72259172	72284313	25142	-	5619	111175
chr1	72259172	72284314	25143	-	5620	111175
chr1	72266996	72284259	17264	-	5621	111175
chr1	72427112	72536930	109819	-	5622	381270
chr1	72642980	72700579	57600	-	5623	319695
chr1	72642982	72700539	57558	-	5624	319695
chr1	72642982	72700564	57583	-	5625	319695
chr1	72690114	72700564	10451	-	5626	319695
chr1	72857932	72874884	16953	-	5628	16011
chr1	73015074	73015909	836	-	5630	21958
chr1	73910231	74124447	214217	-	5642	21961
chr1	73910232	74091351	181120	-	5643	21961
chr1	73910232	74124449	214218	-	5644	21961
chr1	73913911	73928513	14603	-	5645	21961
chr1	73914093	73995372	81280	-	5646	21961
chr1	73914117	73995372	81256	-	5647	21961
chr1	73914530	74124447	209918	-	5648	21961
chr1	73925130	73941014	15885	-	5649	21961
chr1	73953373	73963043	9671	-	5653	21961
chr1	73992205	74001567	9363	-	5658	21961
chr1	73993163	74037133	43971	-	5659	21961
chr1	73995288	74096825	101538	-	5661	21961
chr1	73997055	74096868	99814	-	5662	21961
chr1	74191785	74193235	1451	-	5664	NA
chr1	74191785	74194631	2847	-	5665	227288
chr1	74279840	74284738	4899	-	5667	227290
chr1	74279846	74284680	4835	-	5669	227290
chr1	74280933	74283979	3047	-	5670	227290
chr1	74283196	74284421	1226	-	5672	227290
chr1	74288247	74304405	16159	-	5674	69660
chr1	74288253	74304361	16109	-	5677	69660
chr1	74289300	74291228	1929	-	5678	69660
chr1	74293910	74305622	11713	-	5680	69660
chr1	74293927	74304120	10194	-	5681	69660
chr1	74435511	74505803	70293	-	5682	319651
chr1	74437730	74544284	106555	-	5683	319651
chr1	74495718	74505806	10089	-	5686	319651
chr1	74565127	74588028	22902	-	5690	77264
chr1	74566426	74588025	21600	-	5691	77264
chr1	74566502	74588145	21644	-	5692	77264
chr1	74566683	74588246	21564	-	5693	77264
chr1	74566869	74585663	18795	-	5694	77264
chr1	74593748	74601372	7625	-	5699	57751
chr1	74593748	74601397	7650	-	5700	57751
chr1	74593753	74601377	7625	-	5701	57751
chr1	74595209	74600564	5356	-	5703	57751
chr1	74595885	74600599	4715	-	5704	57751
chr1	74598363	74601345	2983	-	5706	57751
chr1	74598733	74601365	2633	-	5708	57751
chr1	74738922	74748955	10034	-	5709	241113
chr1	74738922	74748955	10034	-	5710	241113
chr1	74740205	74748577	8373	-	5711	241113
chr1	74740205	74749221	9017	-	5712	241113
chr1	74741467	74748867	7401	-	5713	241113
chr1	74747518	74748904	1387	-	5714	241113
chr1	74881509	74885419	3911	-	5716	260298
chr1	74882006	74885322	3317	-	5717	260298
chr1	74889934	74893143	3210	-	5719	12958
chr1	74890531	74892892	2362	-	5720	12958
chr1	74902071	74935599	33529	-	5722	241116
chr1	74945315	74951672	6358	-	5725	16147
chr1	74967139	75046639	79501	-	5727	75570
chr1	75125541	75133890	8350	-	5729	22626
chr1	75134554	75142638	8085	-	5731	69171
chr1	75135768	75141691	5924	-	5732	69171
chr1	75135771	75142697	6927	-	5734	69171
chr1	75139347	75141803	2457	-	5737	69171
chr1	75139597	75142711	3115	-	5738	69171
chr1	75171717	75180392	8676	-	5739	74104
chr1	75171758	75172869	1112	-	5742	74104
chr1	75180860	75191926	11067	-	5746	245860
chr1	75180865	75190382	9518	-	5747	245860
chr1	75180865	75191923	11059	-	5748	245860
chr1	75180865	75191955	11091	-	5749	245860
chr1	75180865	75192196	11332	-	5750	245860
chr1	75180866	75191923	11058	-	5751	245860
chr1	75182990	75186047	3058	-	5752	245860
chr1	75190117	75191714	1598	-	5755	245860
chr1	75198243	75210778	12536	-	5757	74577
chr1	75199347	75210778	11432	-	5759	74577
chr1	75199491	75202890	3400	-	5760	74577
chr1	75199491	75209423	9933	-	5761	74577
chr1	75202719	75210813	8095	-	5766	74577
chr1	75214228	75219294	5067	-	5769	22145
chr1	75214972	75218624	3653	-	5770	22145
chr1	75215612	75217434	1823	-	5771	22145
chr1	75215956	75217414	1459	-	5772	22145
chr1	75216857	75219865	3009	-	5774	22145
chr1	75216889	75218888	2000	-	5775	22145
chr1	75216913	75218888	1976	-	5776	22145
chr1	75220095	75223654	3560	-	5777	381272
chr1	75220256	75232090	11835	-	5778	381272
chr1	75230863	75232102	1240	-	5779	381272
chr1	75247027	75264213	17187	-	5780	19275
chr1	75258491	75263907	5417	-	5782	19275
chr1	75258491	75264050	5560	-	5783	19275
chr1	75258559	75264502	5944	-	5784	19275
chr1	75272199	75278415	6217	-	5786	19711
chr1	75272311	75278316	6006	-	5788	19711
chr1	75307896	75317637	9742	-	5790	13437
chr1	75307896	75317659	9764	-	5791	13437
chr1	75307940	75316993	9054	-	5792	13437
chr1	75308565	75316945	8381	-	5793	13437
chr1	75308565	75317149	8585	-	5794	13437
chr1	75314364	75316803	2440	-	5797	13437
chr1	75314367	75317021	2655	-	5798	13437
chr1	75315202	75317313	2112	-	5799	13437
chr1	75315984	75317447	1464	-	5800	13437
chr1	75316370	75317990	1621	-	5802	13437
chr1	75316554	75317382	829	-	5803	13437
chr1	75474569	75479271	4703	-	5808	74241
chr1	75474575	75479307	4733	-	5809	74241
chr1	75474576	75479119	4544	-	5811	74241
chr1	75477510	75479114	1605	-	5812	74241
chr1	75485825	75506361	20537	-	5814	98733
chr1	75490534	75505641	15108	-	5817	98733
chr1	75490849	75493067	2219	-	5818	98733
chr1	75496336	75506361	10026	-	5822	98733
chr1	77367185	77515088	147904	-	5831	13838
chr1	77367189	77515079	147891	-	5832	13838
chr1	77373139	77515088	141950	-	5833	13838
chr1	77373613	77377607	3995	-	5834	13838
chr1	77373631	77515079	141449	-	5835	13838
chr1	77401223	77515083	113861	-	5837	13838
chr1	78101267	78196838	95572	-	5841	18505
chr1	78101270	78197134	95865	-	5842	18505
chr1	78417975	78488859	70885	-	5846	23874
chr1	78425068	78488897	63830	-	5847	23874
chr1	78425085	78488862	63778	-	5848	23874
chr1	78462996	78488859	25864	-	5849	23874
chr1	78472570	78488842	16273	-	5852	23874
chr1	78497026	78512158	15133	-	5854	NA
chr1	79434669	79440042	5374	-	5860	20254
chr1	79434669	79440120	5452	-	5861	20254
chr1	79606876	79671972	65097	-	5864	252903
chr1	79608845	79671965	63121	-	5865	252903
chr1	79609186	79671968	62783	-	5866	252903
chr1	79702262	79761769	59508	-	5868	69368
chr1	79702262	79761769	59508	-	5869	69368
chr1	79702262	79761769	59508	-	5870	69368
chr1	79702262	79761769	59508	-	5871	69368
chr1	79705357	79761738	56382	-	5872	69368
chr1	79718974	79761769	42796	-	5873	69368
chr1	79718974	79761769	42796	-	5874	69368
chr1	79724697	79776143	51447	-	5877	69368
chr1	79726403	79761769	35367	-	5878	69368
chr1	79733853	79762047	28195	-	5881	69368
chr1	79794197	79858696	64500	-	5882	20720
chr1	79796845	79821322	24478	-	5883	20720
chr1	79803035	79861180	58146	-	5884	20720
chr1	80198706	80213944	15239	-	5890	241128
chr1	80264923	80340480	75558	-	5893	26554
chr1	80266823	80340311	73489	-	5894	26554
chr1	80266947	80277441	10495	-	5895	26554
chr1	80287050	80340307	53258	-	5898	26554
chr1	80288831	80340279	51449	-	5899	26554
chr1	80449597	80461448	11852	-	5902	NA
chr1	80501073	80758448	257376	-	5903	210293
chr1	80501188	80592832	91645	-	5904	210293
chr1	80501553	80665309	163757	-	5905	210293
chr1	80501641	80530165	28525	-	5906	210293
chr1	80501713	80665275	163563	-	5907	210293
chr1	80586330	80709496	123167	-	5911	210293
chr1	80592601	80665292	72692	-	5912	210293
chr1	82233101	82291416	58316	-	5921	16367
chr1	82448423	82586849	138427	-	5924	12829
chr1	82756649	82768461	11813	-	5929	66261
chr1	82770824	82771243	420	-	5931	NA
chr1	82930571	82931399	829	-	5935	NA
chr1	82942559	82943388	830	-	5936	NA
chr1	82955186	82956013	828	-	5937	NA
chr1	83012523	83038448	25926	-	5939	80721
chr1	83013800	83038431	24632	-	5941	80721
chr1	83041524	83042480	957	-	5942	NA
chr1	83058286	83059378	1093	-	5943	NA
chr1	83254139	83408200	154062	-	5946	77629
chr1	83255442	83279165	23724	-	5947	77629
chr1	84036296	84284645	248350	-	5955	98496
chr1	84037231	84336173	298943	-	5956	98496
chr1	84080579	84284423	203845	-	5958	98496
chr1	84107794	84364180	256387	-	5959	98496
chr1	84115332	84341110	225779	-	5960	98496
chr1	84157129	84284611	127483	-	5962	98496
chr1	84369839	84696221	326383	-	5965	227325
chr1	84580715	84640485	59771	-	5968	227325
chr1	84583004	84623841	40838	-	5969	227325
chr1	84721189	84839304	118116	-	5971	14897
chr1	84721189	84840516	119328	-	5972	14897
chr1	84724264	84749277	25014	-	5973	14897
chr1	84724264	84839288	115025	-	5974	14897
chr1	84724577	84731703	7127	-	5975	14897
chr1	84744728	84754404	9677	-	5978	14897
chr1	84749219	84839311	90093	-	5980	14897
chr1	84754403	84839304	84902	-	5981	14897
chr1	84765987	84793551	27565	-	5984	14897
chr1	84782827	84839301	56475	-	5986	14897
chr1	84793987	84840266	46280	-	5987	14897
chr1	84794231	84838731	44501	-	5988	14897
chr1	84905898	84935134	29237	-	5991	71781
chr1	84929334	84934857	5524	-	5992	71781
chr1	85083069	85109449	26381	-	5997	381287
chr1	85088407	85109853	21447	-	5998	381287
chr1	85099477	85109846	10370	-	5999	381287
chr1	85112267	85270178	157912	-	6000	620078
chr1	85112418	85262070	149653	-	6001	NA
chr1	85241286	85254548	13263	-	6003	620078
chr1	85245640	85270143	24504	-	6004	620078
chr1	85246344	85270543	24200	-	6005	620078
chr1	85246670	85270566	23897	-	6006	620078
chr1	85576899	85598817	21919	-	6012	109032
chr1	85717083	85778643	61561	-	6024	319997
chr1	85717689	85736629	18941	-	6025	319997
chr1	85717692	85736581	18890	-	6026	319997
chr1	85938318	85961007	22690	-	6030	227326
chr1	86099026	86111970	12945	-	6033	15559
chr1	86100101	86110672	10572	-	6034	15559
chr1	86344719	86359400	14682	-	6037	17975
chr1	86357312	86358969	1658	-	6046	17975
chr1	86386303	86426228	39926	-	6048	14767
chr1	86386325	86388141	1817	-	6049	14767
chr1	86386325	86389344	3020	-	6050	14767
chr1	86387847	86398190	10344	-	6051	14767
chr1	86542994	86582547	39554	-	6052	18582
chr1	86543022	86582629	39608	-	6054	18582
chr1	86545392	86582547	37156	-	6056	18582
chr1	86666291	86670571	4281	-	6058	18159
chr1	87086694	87089911	3218	-	6062	11650
chr1	87086695	87089928	3234	-	6063	11650
chr1	87098002	87101606	3605	-	6065	76768
chr1	87147655	87156521	8867	-	6068	13599
chr1	87147658	87155027	7370	-	6069	13599
chr1	87147662	87156165	8504	-	6070	13599
chr1	87386363	87394729	8367	-	6075	100040591
chr1	87387002	87389389	2388	-	6076	100040591
chr1	87476834	87510362	33529	-	6078	53972
chr1	87476834	87573870	97037	-	6079	53972
chr1	87478685	87486177	7493	-	6080	53972
chr1	87945119	87975898	30780	-	6084	227334
chr1	87945121	88008551	63431	-	6085	227334
chr1	87946443	88008534	62092	-	6086	227334
chr1	87946443	88008534	62092	-	6087	227334
chr1	88204732	88205782	1051	-	6094	15504
chr1	88262471	88277633	15163	-	6096	381280
chr1	88264828	88277557	12730	-	6097	381280
chr1	88264978	88277506	12529	-	6098	381280
chr1	88266349	88269392	3044	-	6099	381280
chr1	88499871	88510066	10196	-	6105	14659
chr1	88673125	88701876	28752	-	6106	NA
chr1	88673127	88701876	28750	-	6107	NA
chr1	88698225	88702221	3997	-	6108	320982
chr1	89927956	89931179	3224	-	6117	14472
chr1	89950220	89996452	46233	-	6119	208372
chr1	89950220	90014577	64358	-	6120	208372
chr1	89952591	90014666	62076	-	6121	208372
chr1	89952678	90014577	61900	-	6122	208372
chr1	89952679	90014577	61899	-	6123	208372
chr1	90042132	90153401	111270	-	6124	74918
chr1	90042626	90153175	110550	-	6127	74918
chr1	90059457	90066924	7468	-	6128	74918
chr1	90765923	90843971	78049	-	6135	12835
chr1	90765923	90843971	78049	-	6136	12835
chr1	90766860	90843952	77093	-	6137	12835
chr1	90802473	90843928	41456	-	6141	12835
chr1	90822271	90843971	21701	-	6142	12835
chr1	90958133	90969661	11529	-	6145	19329
chr1	90958135	90967667	9533	-	6146	19329
chr1	90960001	90969644	9644	-	6149	19329
chr1	91373861	91398700	24840	-	6153	67444
chr1	91373865	91384626	10762	-	6154	67444
chr1	91375831	91398783	22953	-	6155	67444
chr1	91375959	91384573	8615	-	6157	67444
chr1	91376054	91398793	22740	-	6159	67444
chr1	91376055	91398801	22747	-	6160	67444
chr1	91384625	91398785	14161	-	6162	67444
chr1	91385344	91398778	13435	-	6164	67444
chr1	91411483	91413222	1740	-	6168	55927
chr1	91415982	91459324	43343	-	6172	18627
chr1	91928779	92180341	251563	-	6177	208727
chr1	91932757	92148393	215637	-	6178	208727
chr1	91955374	91975501	20128	-	6181	208727
chr1	92029955	92180297	150343	-	6185	208727
chr1	92439010	92473860	34851	-	6191	67273
chr1	92439279	92473757	34479	-	6192	67273
chr1	92467415	92473747	6333	-	6198	67273
chr1	92475925	92485113	9189	-	6200	NA
chr1	92479681	92480619	939	-	6201	259040
chr1	92489101	92496101	7001	-	6202	NA
chr1	92490818	92491753	936	-	6203	258228
chr1	92491374	92496078	4705	-	6204	NA
chr1	92506366	92518661	12296	-	6205	259041
chr1	92511048	92518419	7372	-	6206	259041
chr1	92637145	92640564	3420	-	6209	66915
chr1	92637145	92641923	4779	-	6210	66915
chr1	92637145	92641985	4841	-	6211	66915
chr1	92644218	92648841	4624	-	6213	260301
chr1	92859803	92871720	11918	-	6219	241158
chr1	92870129	92902906	32778	-	6220	241158
chr1	92870129	92902906	32778	-	6221	241158
chr1	93015464	93101822	86359	-	6225	16560
chr1	93017751	93101831	84081	-	6226	16560
chr1	93017940	93101951	84012	-	6227	16560
chr1	93018280	93101847	83568	-	6228	16560
chr1	93018457	93082421	63965	-	6229	16560
chr1	93022321	93024708	2388	-	6230	16560
chr1	93042498	93054302	11805	-	6233	16560
chr1	93077724	93101834	24111	-	6235	16560
chr1	93151349	93160948	9600	-	6237	71874
chr1	93151583	93160870	9288	-	6238	71874
chr1	93299211	93305863	6653	-	6239	69821
chr1	93301205	93305915	4711	-	6240	69821
chr1	93301917	93305864	3948	-	6242	69821
chr1	93308778	93342789	34012	-	6246	269224
chr1	93337449	93343482	6034	-	6250	269224
chr1	93405940	93478801	72862	-	6251	110611
chr1	93407762	93445686	37925	-	6252	110611
chr1	93408002	93440792	32791	-	6253	110611
chr1	93431018	93445682	14665	-	6255	110611
chr1	93431435	93440961	9527	-	6256	110611
chr1	93437119	93445432	8314	-	6257	110611
chr1	93437155	93478815	41661	-	6258	110611
chr1	93440688	93478377	37690	-	6260	110611
chr1	93619751	93635722	15972	-	6262	59041
chr1	93625850	93635479	9630	-	6266	59041
chr1	93627654	93658659	31006	-	6267	59041
chr1	93701935	93754780	52846	-	6268	67026
chr1	93705387	93731926	26540	-	6269	67026
chr1	93705390	93754864	49475	-	6270	67026
chr1	93705391	93714982	9592	-	6271	67026
chr1	93714780	93749954	35175	-	6272	67026
chr1	93792576	93801934	9359	-	6274	21915
chr1	93792724	93799001	6278	-	6275	21915
chr1	93800065	93801906	1842	-	6277	21915
chr1	94038305	94052553	14249	-	6279	18566
chr1	95587682	95667571	79890	-	6284	20452
chr1	95618551	95667535	48985	-	6285	20452
chr1	96816270	96872171	55902	-	6295	227394
chr1	97059038	97128206	69169	-	6300	74441
chr1	97059514	97128301	68788	-	6301	74441
chr1	97606318	97662074	55757	-	6303	52392
chr1	97643903	97661676	17774	-	6304	52392
chr1	97643903	97662074	18172	-	6305	52392
chr1	97645935	97661676	15742	-	6306	52392
chr1	97706048	97770411	64364	-	6308	227399
chr1	97706048	97770411	64364	-	6309	227399
chr1	97707665	97761538	53874	-	6310	227399
chr1	97711434	97716546	5113	-	6311	227399
chr1	97795114	97840811	45698	-	6314	18484
chr1	97821094	98095621	274528	-	6315	18484
chr1	97821095	98095632	274538	-	6316	18484
chr1	97821100	97977255	156156	-	6317	18484
chr1	97821721	97840389	18669	-	6318	18484
chr1	97854634	97894396	39763	-	6324	18484
chr1	105276914	105356670	79757	-	6352	320311
chr1	105276917	105356710	79794	-	6353	320311
chr1	105518422	105659008	140587	-	6355	27392
chr1	105518426	105663662	145237	-	6356	27392
chr1	105552630	105663643	111014	-	6359	27392
chr1	105556806	105663662	106857	-	6360	27392
chr1	105628328	105638261	9934	-	6362	27392
chr1	106538178	106714274	176097	-	6375	12043
chr1	106710339	106713179	2841	-	6378	12043
chr1	106720459	106759727	39269	-	6379	70750
chr1	106764071	106796667	32597	-	6382	20479
chr1	106769430	106796728	27299	-	6383	20479
chr1	107045587	107051797	6211	-	6390	20248
chr1	107045605	107052303	6699	-	6391	20248
chr1	107078167	107083506	5340	-	6392	394252
chr1	107153940	107161114	7175	-	6394	383548
chr1	107153961	107278361	124401	-	6395	383548
chr1	107271201	107278371	7171	-	6398	381286
chr1	110888326	110977363	89038	-	6410	227485
chr1	111858706	111864918	6213	-	6417	319901
chr1	118294778	118311416	16639	-	6436	22099
chr1	118834132	119053619	219488	-	6449	14633
chr1	118848460	119053339	204880	-	6450	14633
chr1	118848460	119053339	204880	-	6451	14633
chr1	118848460	119053339	204880	-	6452	14633
chr1	118848460	119053339	204880	-	6453	14633
chr1	118848460	119053339	204880	-	6454	14633
chr1	118848462	119053339	204878	-	6455	14633
chr1	118848462	119053339	204878	-	6456	14633
chr1	119415465	119422248	6784	-	6460	16324
chr1	119470305	119504794	34490	-	6461	64143
chr1	119472145	119478079	5935	-	6462	64143
chr1	119545037	119648936	103900	-	6467	226352
chr1	119548131	119648934	100804	-	6468	226352
chr1	119590742	119649000	58259	-	6471	226352
chr1	119595074	119648617	53544	-	6472	226352
chr1	119621951	119648624	26674	-	6475	226352
chr1	119652467	119837613	185147	-	6477	19258
chr1	119658044	119687637	29594	-	6478	19258
chr1	119689801	119837347	147547	-	6479	19258
chr1	119692824	119741436	48613	-	6480	19258
chr1	119726055	119783502	57448	-	6482	19258
chr1	119743405	119802422	59018	-	6483	19258
chr1	119765129	119837071	71943	-	6484	19258
chr1	119765469	119837071	71603	-	6485	19258
chr1	119772998	119802442	29445	-	6486	19258
chr1	119773058	119836999	63942	-	6487	19258
chr1	119907890	119913208	5319	-	6489	66343
chr1	119923341	119997190	73850	-	6490	226356
chr1	119923519	119995210	71692	-	6491	226356
chr1	119961969	119997234	35266	-	6492	226356
chr1	120067377	120074074	6698	-	6493	170706
chr1	120113280	120121078	7799	-	6494	13167
chr1	120113290	120121017	7728	-	6495	13167
chr1	120113337	120120138	6802	-	6496	13167
chr1	120113400	120120937	7538	-	6498	13167
chr1	120190757	120265255	74499	-	6501	68428
chr1	120224386	120271082	46697	-	6502	68428
chr1	120226423	120265284	38862	-	6503	68428
chr1	120226632	120270423	43792	-	6504	68428
chr1	120226653	120272705	46053	-	6505	68428
chr1	120474538	120505024	30487	-	6506	17167
chr1	120490913	120504756	13844	-	6507	17167
chr1	121304353	121328024	23672	-	6511	72999
chr1	121305522	121332589	27068	-	6512	72999
chr1	121305538	121327746	22209	-	6513	72999
chr1	121305555	121327678	22124	-	6514	72999
chr1	121305695	121327719	22025	-	6515	72999
chr1	121305924	121327793	21870	-	6517	72999
chr1	121306937	121327765	20829	-	6519	72999
chr1	121307237	121323191	15955	-	6520	72999
chr1	121319664	121327682	8019	-	6522	72999
chr1	121319734	121327688	7955	-	6523	72999
chr1	121319761	121332550	12790	-	6524	72999
chr1	121509842	121528465	18624	-	6528	15564
chr1	121553835	121567989	14155	-	6529	66942
chr1	121557405	121560271	2867	-	6531	66942
chr1	123321471	124045559	724089	-	6536	269109
chr1	123332142	124045163	713022	-	6537	269109
chr1	123332142	124846039	1513898	-	6538	269109
chr1	125392905	125435727	42823	-	6555	74117
chr1	125392906	125435547	42642	-	6556	74117
chr1	125393890	125435481	41592	-	6558	74117
chr1	125405880	125435727	29848	-	6561	74117
chr1	125405910	125434646	28737	-	6562	74117
chr1	125407292	125435454	28163	-	6563	74117
chr1	125407349	125435707	28359	-	6564	74117
chr1	125407358	125435470	28113	-	6565	74117
chr1	125867622	125912214	44593	-	6568	72585
chr1	125872284	125911387	39104	-	6569	72585
chr1	125872318	125912928	40611	-	6570	72585
chr1	125873101	125910908	37808	-	6571	72585
chr1	125873519	125913101	39583	-	6572	72585
chr1	125913620	126492927	579308	-	6573	210356
chr1	125913637	126830632	916996	-	6574	210356
chr1	125913637	126830632	916996	-	6575	210356
chr1	125913648	126492742	579095	-	6576	210356
chr1	125914743	126448456	533714	-	6578	210356
chr1	125914960	126023103	108144	-	6579	210356
chr1	126222627	126830799	608173	-	6583	210356
chr1	126258401	126738202	479802	-	6584	210356
chr1	127486546	127678096	191551	-	6592	72160
chr1	127486558	127678021	191464	-	6593	72160
chr1	127490898	127679548	188651	-	6594	72160
chr1	127814791	127855031	40241	-	6599	22625
chr1	127815245	127840320	25076	-	6600	22625
chr1	127815245	127840321	25077	-	6601	22625
chr1	127815245	127840321	25077	-	6602	22625
chr1	127815245	127840321	25077	-	6603	22625
chr1	127815271	127840290	25020	-	6604	22625
chr1	127954184	128102462	148279	-	6605	226409
chr1	127954670	128103001	148332	-	6606	226409
chr1	128284756	128328318	43563	-	6616	226413
chr1	128331590	128359664	28075	-	6618	17219
chr1	128331593	128359647	28055	-	6619	17219
chr1	128363707	128417359	53653	-	6622	226414
chr1	128412118	128417368	5251	-	6624	226414
chr1	128588199	128592290	4092	-	6629	12767
chr1	128589099	128592293	3195	-	6630	12767
chr1	130388537	130423009	34473	-	6636	13137
chr1	130388537	130423009	34473	-	6637	13137
chr1	130439027	130462744	23718	-	6640	13136
chr1	130446661	130452416	5756	-	6642	13136
chr1	130576713	130629621	52909	-	6645	22789
chr1	130576713	130629621	52909	-	6646	22789
chr1	130576716	130629612	52897	-	6647	22789
chr1	130634773	130661632	26860	-	6649	12269
chr1	130636814	130648419	11606	-	6650	12269
chr1	130643070	130661610	18541	-	6651	12269
chr1	130670209	130715799	45591	-	6653	18640
chr1	130689182	130714575	25394	-	6655	18640
chr1	130689183	130715734	26552	-	6656	18640
chr1	130689183	130715814	26632	-	6657	18640
chr1	130690278	130729253	38976	-	6659	18640
chr1	130690773	130714575	23803	-	6660	18640
chr1	130691015	130714576	23562	-	6661	18640
chr1	130691015	130714576	23562	-	6662	18640
chr1	130696671	130715778	19108	-	6663	18640
chr1	130697697	130714575	16879	-	6664	18640
chr1	130697697	130714575	16879	-	6665	18640
chr1	130697697	130714575	16879	-	6666	18640
chr1	130707580	130717238	9659	-	6667	18640
chr1	130882074	130885996	3923	-	6673	93672
chr1	130882074	130887454	5381	-	6674	93672
chr1	130882455	130887339	4885	-	6675	93672
chr1	130884787	130887413	2627	-	6676	93672
chr1	130906985	130911451	4467	-	6677	58181
chr1	130907415	130911226	3812	-	6678	58181
chr1	130932656	130940101	7446	-	6679	329244
chr1	130932658	130939241	6584	-	6680	329244
chr1	130932816	130940115	7300	-	6681	329244
chr1	130932858	130940073	7216	-	6682	329244
chr1	131053700	131097826	44127	-	6683	17164
chr1	131056889	131072526	15638	-	6684	17164
chr1	131127455	131138340	10886	-	6688	226419
chr1	131129875	131138245	8371	-	6689	226419
chr1	131176410	131200135	23726	-	6690	54354
chr1	131176410	131245258	68849	-	6691	54354
chr1	131176410	131245258	68849	-	6692	54354
chr1	131178525	131233575	55051	-	6693	54354
chr1	131254597	131279606	25010	-	6696	56489
chr1	131254602	131276951	22350	-	6697	56489
chr1	131273791	131276713	2923	-	6701	56489
chr1	131285251	131527347	242097	-	6702	14270
chr1	131289358	131300453	11096	-	6703	14270
chr1	131295218	131527347	232130	-	6705	14270
chr1	131295221	131344547	49327	-	6707	14270
chr1	131296641	131364064	67424	-	6709	14270
chr1	131411800	131514232	102433	-	6715	14270
chr1	131436675	131504366	67692	-	6716	14270
chr1	132022806	132067911	45106	-	6721	213006
chr1	132026621	132067965	41345	-	6723	213006
chr1	132026808	132067826	41019	-	6724	213006
chr1	132026808	132067963	41156	-	6725	213006
chr1	132026835	132068062	41228	-	6726	213006
chr1	132036784	132067933	31150	-	6727	213006
chr1	132038513	132067911	29399	-	6728	213006
chr1	132038917	132067965	29049	-	6730	213006
chr1	132038922	132067900	28979	-	6731	213006
chr1	132046437	132054177	7741	-	6733	213006
chr1	132112237	132139684	27448	-	6734	18557
chr1	132114764	132139605	24842	-	6736	18557
chr1	132114831	132116690	1860	-	6737	18557
chr1	132229048	132229767	720	-	6739	NA
chr1	132356315	132391281	34967	-	6741	68875
chr1	132356316	132367072	10757	-	6742	68875
chr1	132356316	132367887	11572	-	6744	68875
chr1	132356323	132390318	33996	-	6745	68875
chr1	132509427	132515637	6211	-	6749	NA
chr1	132509427	132523393	13967	-	6750	21367
chr1	132511782	132542939	31158	-	6752	21367
chr1	132528999	132533884	4886	-	6755	21367
chr1	132533657	132543256	9600	-	6756	21367
chr1	132564690	132741757	177068	-	6757	269116
chr1	132569249	132707326	138078	-	6758	269116
chr1	132570044	132707406	137363	-	6759	269116
chr1	132570334	132741763	171430	-	6760	269116
chr1	132570423	132637091	66669	-	6761	269116
chr1	132599835	132741797	141963	-	6763	269116
chr1	132959484	133025338	65855	-	6770	17248
chr1	132986220	133025416	39197	-	6772	17248
chr1	132989845	133025348	35504	-	6773	17248
chr1	132990402	133025357	34956	-	6774	17248
chr1	132991227	133025354	34128	-	6775	17248
chr1	132991354	133025356	34003	-	6776	17248
chr1	133009151	133030561	21411	-	6782	17248
chr1	133382303	133393218	10916	-	6792	20668
chr1	133382303	133424377	42075	-	6793	20668
chr1	133383651	133393270	9620	-	6794	20668
chr1	133603871	133610291	6421	-	6797	20643
chr1	133603876	133610232	6357	-	6798	20643
chr1	133603896	133610047	6152	-	6799	20643
chr1	133606087	133610249	4163	-	6800	20643
